,Title,Location,reviewees,reviewers,reviews,ratings
7503,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Mindy,"Mike’s flat is a gem that you should book for your London stay if it is available! I stayed here for 7 days mid-February 2019 and I am so very grateful I did!

There are many fantastic things about Mike’s place, but if I had to narrow it down, the best features would be location, safety and comfort.

Location:
When I began seeking accommodations for my trip, I wanted something centrally located for easily and closely accessing all the sights I wanted to see. Mike’s description for his listing caught my attention for that reason; he was so correct about it being an ideal location for public transit in central London! It is about a 5 minute walk to Kings Cross-St Pancras tube and overground rail stations. It also has 2 bus stops very close by, one stop right outside the door of the flat and one just around the corner on Euston Road (which will be the main road you can walk up and down from the tube/train stations). You could also walk to many places. I walked to St. Paul’s Cathedral from the flat one day, which was another good perspective for seeing things. My preference to get to my desired attractions became the bus.

In addition to the close proximity to all the public transit options, there are sooooooooo many amenities close by - coffee shops, restaurants, pubs and bars, shopping, banks...you name it, it was close by!

Safety:
This listing is in a very safe area and had many features that increase safety coming and going from the flat. This was highly important to me as a solo female traveller. Upon check in, Mike gave me my own key fob and set of keys for opening the security door and flat door respectively. He then walked me through how to get in and out of the building and flat. He also kept the door locked at all times. The street and entrance were very well lit. Kings Cross seemed to also be alive and bustling with people at any hour of the day or night, so I never felt nervous walking alone.

Comfort:
At check-in, Mike said to me that this was my home for the week. It sure was home for my week there! :) It was tastefully decorated, with a welcoming comfy bed, and all the little touches of things you might need. The most practical and thoughtful touches were  a great universal travel adapter sort of power bar to operate appliances and charge devices all at once, a kettle and an assortment of tea, as well as a heated towel bar that warms up your towel while in the shower. He also has a washing machine and a drying rack which I took advantage of (I checked ahead because I wanted to travel light - being able to do laundry allowed me to do so!)

At last, Mike’s warmth and hospitality augmented the stay. He is funny, helpful and full of knowledge about local life. We also had many chats about gardening (I am a novice, while he is a seasoned professional horticulturalist) - I even learned a few tips and we went to Kew Gardens, an amazing botanic garden where he did his training. 😊

Mike is an exceptional host and the flat is a true home away from home! I would definitely stay again on future visits to London, and I would highly recommend anyone to take advantage of this listing - it’s awesome!",5
7504,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Alycia,"A really comfortable and spacious room, with a lot of really thoughtful touches- like a little snack with the teas, a usb charging port, and much more than your usual/standard toiletries. Mike is also very kind and welcoming. WiFi is fast, location is excellent, and the bed is super comfy. I definitely recommend.",5
7505,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Paula,Another lovely stay.  Highly recommended.,5
7506,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,An,Best location with best price. Plus Mike is very polite and gentle so that I could get help without any problem of travel.,4
7507,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Samit,It was a great experience,5
7508,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Asha,Very comfortable bed and convenient location for what I needed.,4
7509,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Paula,"You are fortunate in life when you met honest and genuine people.  Mike is just that and can not do enough to help.
The flat is a stones throw from major transport links and very easy to find.
The bedroom has everything you need and more.
The flat was immaculately clean through out.
Despite its location there was no outside noise whatsoever. 
I would highly recommend this accommodation.",5
7510,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Brett,"Excellent hospitality,, Mike is helpful and friendly. Perfect location and very clean. Ideal for business stop over especially if travelling from / to Kings Cross or St. Pancras",5
7511,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Thanos,"I had a great time at Mike’s place, and I highly recommend it!",5
7512,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Maritta,A lovely and very convenient place to stay. Highly recommend it.,5
7513,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Sofia,"Mike was wonderfully welcoming, and it was great to talk to him about his work and activism. The bedroom was cosy, clean, and contained thoughtful touches like a selection of teas. The location, also, was perfect for transport. I recommend this place very much.",5
7514,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Hiroya,"Nice room, nice hospitality and excellent location.",5
7515,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Crystal,"Mike was very accommodating and the place was very close to the tube, which was very convenient.",5
7516,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Alyssandra,"Amazing hospitality and beautiful room too. Mike is so lovely and helpful. I miss the room already. It was perfect, close to the tube yet very quiet and peaceful. I would definitely stay again and I highly recommend to all solo travellers. Thanks so much, Mike.",5
7517,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Alyssandra,"I would definitely stay here again and I highly recommend to all solo travellers. It's close to the tube yet very quiet and peaceful. I came during winter and the room is beautiful and warm. Mike is so lovely, thoughtful and easy going. I stayed with Mike the day I flew in, then I spent three days doing a contiki tour then back to Mike's for another two nights. Mike gave me a spare set of keys to let myself in when I come back from my tour. This made my time in London so much easier. I was slightly sad to leave. Thanks Mike.",5
7518,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Alexander,Great. Really enjoyed the stay. Mike is really a very sympathic guy. Recommend it,5
7519,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Antonio,Highly recommended. Mike is fantastic and his place spotless!,5
7520,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Jerzy & Hanna,Mike responded to my phone call when I got lost on my way to his place and he met me outside to guide me to his place. A very kind and polite host. Thanks Mike. (from Hanna),5
7521,London's best transport hub 5 mins walk! Safe too!," Flats for Rent in Greater London, United Kingdom ",Mike,Omar,"If I could give my experience in Mike’s home 6 stars, I would. When I first arrived I was in a bit of a rush so Mike helpfully ran through some of the basic information quickly for me (and offered me a cup of tea!) and consistently checked in with me to make sure everything was going okay. He provided everything I could possibly need - towels, shower gel, hairdryer etc.  He left me a detailed binder with local food recommendations, entertainment opportunities in the area etc. Taking into account location, price and the service Mike provided, I couldn’t recommend a better place to stay. If you have the opportunity, stay at Mike’s - you won’t regret it.",5
