,Title,Location,reviewees,reviewers,reviews,ratings
6598,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Tom,dolly place heart beautiful cotswolds  managed   hour   long evening walks local pubs good food  great spot,5
6599,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Florence,perfect place escape middle nature  landscape beautiful house unique ,5
6600,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,John,lovely stay lovely surrounding  great little hut warm comfortable ,5
6601,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Toru,great describe  say word  would definitely come back  thank much letting us stay ,5
6602,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Joan,description airbnb accurate might helpful note following    mobile reception best area wifi room   top windows refuge blinds mind sun waking  ok   alot animal noises day night  need ok sleeping noises   room quite small two person   steps behind parking area much easier access going around pond signs obvious first arrived,4
6603,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,James,great stay  really nice little place great location beautiful villages around area  check really easy  place clean tidy  overall great experience would definitely stay  minor gripe quite expensive also wifi would great reception isnt good  also made two friends dogs live nearby fun  however advised start playing never leave alone   ,5
6604,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Margherita,amazing place would recommend anyone needs nature escape  beautiful  calm absolutely noises night  thank dolly us   ,5
6605,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Lucy,lovely stay garden refuge  perfect place stay relaxing staycation  animals definitely made us  dogs greet us warm welcome entered gate   gentle loving  definitely back  thank dolly x,5
6606,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Ștefan,wonderful stay met friendliest dogs ever  thank us  dolly  love come back point ,5
6607,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Louis,lovely place stay  close different places  get married next year 100  recommend place family friends stay  thanks great stay    ,5
6608,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Jeremy,pictures lie  idyllic surroundings great stargazing  well presented ,4
6609,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Ben,lovely space  perfect romantic overnight escape,5
6610,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Jasmine,beautiful place stay great amenities  however quiet  secluded hoped  unfortunately family home quite close  host assume bank holiday party  noise people shouting  cars woke us early hours morning extremely disappointing paying guest ,4
6611,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Reina,truly magical experience nature lovers  annex bright  fully insulated  clean  spectacular view beautiful farm garden   home dogs  guinea fowl  horses kinds wild life ,5
6612,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Luke,charming little getaway ,5
6613,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Lily,lovely little place  easy find sweetest little nest night ,5
6614,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Ben,beautiful  tranquil funky hell   loved ,5
6615,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Emily,awesome country getaway   perfect needed  friendly animals people  super clean  easy find  highly recommend ,5
6616,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Freya,excellent host excellent accommodation  lived images description  thank ,5
6617,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Hannah,lovely unique property  great spot surrounded countryside ,5
6618,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Sofia,wonderful weekend stay beautiful cottage  location perfect countryside walks convenient distance away many cotswolds towns  everything clean tidy ,5
6619,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Gonzalo,hassle free   clean,5
6620,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Stephanie,came reviews good unfortunately positive experience like guests  feel let false details listing    firstly  issues toilet  leak floor begin big deal toilet later made constant loud trickling noise  deal plumber morning checking   hours stay spoilt result    working farm  expect noise animals  etc  however  host dogs barking early hours morning disrupted sleep already put noise toilet  appreciate listing mentions potential noise  expect woken early hours away break advertised  calm romantic    unfortunately  disturbed evening sleep  woken 0     guineafawl  usually bother us  given previous disturbances fed point     listing states host response time within hour host 100  response rate   neither accurate  always receive reply within hour  sometimes several hours late   also received prior details check host  done airbnb properties stayed  receive response  let alone within hour  enquired entry accommodation arrived  therefore  felt bit awkward guessing okay let specific instructions  managed gain entrance okay  found bit lazy effort host send even generic message advance entry    regarding response rate time  course people work commitments makes replying difficult  get  fair deceive potential guests paying lot money service advertised actually offered  simply honest listing  another example chauffeur service advertised   encountered difficulties getting taxis cotswolds  thought attractive service offer  enquired  pm  thinking get response within hour  advertised  get response 10pm late  ended driving pub back  whether inaccurate listing information fault host part airbnb part  know  give us much faith booking accommodation airbnb moving forward    imagine natural lot people want highlight bad things first feeling let spending  1   total one night stay far  calm romantic   case   however  would unfair mention positives   accommodation clean tastefully decorated  land charming  dolly mother lovely spoke couple occasions  dogs barked us upon arrival soon got used us rather friendly  hanging around sitting outside accommodation us  accommodation also well located  lots popular places cotswolds short drive away  ate local pub called hollow bottom guiting power nice meal  staff also lovely   whole  place great potential unfortunate experience  hindsight wonderful thing  wish stayed elsewhere ,3
6621,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Mario,lovely self contained cottage   perfect escape city ,5
6622,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Rory,short wonderful stay beautiful part country  beautiful converted dovecote finished high standard simple lovely furnishings  check easy lots nice touches  soft towels  teas   coffee  granola  luxury loo roll etc  little things make difference  farm peaceful idyllic  friendly dogs  within close distance beautiful walks  dolly plenty great recommendations us walk eat  rather expensive well worth price tranquil stunning getaway ,5
6623,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Kaitlyn,loved weekend getaway dolly place  perfect escape city  complete farm sounds  beautiful horses sweet pups  place lovely comfortable dolly directions made sure found problems   ,5
6624,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Michelle,lovely stay  thankyou ,5
6625,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Madeleine,sweet  cosy place   perfect night away countryside  dolly incredibly helpful last minute booking  providing directions recommendations places eat  would definitely recommend ,5
6626,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Vanessa,wanted weekend retreat little daughter came across dolly little house  perfect  clean  warm cosy  setting get away  beautiful surroundings  friendly animals helpful host  fault dr ordered  thank dolly x,5
6627,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,John,nice building good location checking local area   lovely place ,4
6628,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Michael,excellent location covid friendly check stay  remote private  would stay ,5
6629,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Emanuel,lovely stay unique garden refuge  located secluded farm plenty privacy short drive nearest village easy find dolly directions  house extremely clean  cosy comfortable amenities needed wonderful countryside stay ,5
6630,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Connor,absolutely stunning house  adorably cute  enmities expecting  kettle  microwave etc  beautiful stay would definitely recommend anyone looking get brownie points partners  ,5
6631,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Alexander & Laura,cosy spot beautiful setting ,4
6632,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Zoe,wonderful stay dolly place  cosy idyllic ad suggests located beautiful farm countryside  everything needed relaxing break city hosts even left us granola milk breakfast  great location exploring cotswolds ,5
6633,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Ellen,dolly place truly beautiful  right middle countryside  easy find dolly instructions  cabin extremely warm cosy  would definitely recommend ,5
6634,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Clare,really cosy  warm refuge windswept conditions  comfy bed son loved mezzanine  thank ,5
6635,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Freya,great place stay  lovely tiny house great central location explore cotswolds  lovely dogs  returning ,5
6636,Garden refuge in style," Tiny houses for Rent in Naunton, Cheltenham, Gloucestershire, United Kingdom ",Dolly,Ollie,beautiful quaint garden retreat  easy find better   bigger expected  perfect couples small families   ,5
